pipeline_id,status,ref,source,created_at,updated_at,duration,queued_duration,web_url
89680095,canceled,yang.song/OTAGENT-768,push,2026-01-08T15:02:29.891Z,2026-01-08T16:22:05.025Z,4704.0,87.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89680095
89679229,failed,backport-43518-to-7.74.x,push,2026-01-08T15:00:13.609Z,2026-01-08T15:40:30.203Z,2347.0,79.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89679229
89678956,failed,backport-43518-to-7.74.x,push,2026-01-08T14:59:04.692Z,2026-01-08T15:40:44.306Z,2224.0,85.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89678956
89677656,success,chouquette/drop_procps-ng,push,2026-01-08T14:56:45.457Z,2026-01-08T16:39:22.041Z,6085.0,127.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89677656
89677566,failed,maxime/remove-setknown,push,2026-01-08T14:56:11.468Z,2026-01-08T16:09:19.478Z,4327.0,95.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89677566
89677061,failed,crayon/CONTINT-4685_host_tags_end2end_Test,push,2026-01-08T14:55:30.507Z,2026-01-08T16:27:50.447Z,5479.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89677061
89676840,success,mq-working-branch-main-ba2a597,push,2026-01-08T14:55:13.098Z,2026-01-08T15:39:39.120Z,2660.0,10.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89676840
89676792,success,baptiste.foy/FA/fleet-secrets,push,2026-01-08T14:55:07.855Z,2026-01-08T16:40:13.052Z,6232.0,86.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89676792
89675587,success,mq-working-branch-main-be60104,push,2026-01-08T14:53:38.678Z,2026-01-08T15:35:46.303Z,2521.0,16.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89675587
89675104,success,mq-working-branch-main-d4f6d53,push,2026-01-08T14:52:20.669Z,2026-01-08T15:30:44.584Z,2287.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89675104
89674963,success,revert-44838-blt/containerd-pids-no-zero-pack,push,2026-01-08T14:51:29.405Z,2026-01-08T16:01:27.665Z,4131.0,70.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89674963
89674869,canceled,mq-working-branch-main-03a9a4a,push,2026-01-08T14:50:49.943Z,2026-01-08T14:51:21.899Z,28.0,8.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89674869
89674500,failed,justin-lesko/contint-4940/kind-k8s-rc-image,push,2026-01-08T14:48:24.420Z,2026-01-08T16:03:17.561Z,4434.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89674500
89674397,failed,vitkyrka/sd-agent,push,2026-01-08T14:47:46.005Z,2026-01-08T16:25:23.783Z,5802.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89674397
89673979,canceled,mq-working-branch-main-32d17ab,push,2026-01-08T14:45:42.302Z,2026-01-08T14:51:23.830Z,232.0,13.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89673979
89670008,failed,baptiste.foy/FA/fleet-secrets,push,2026-01-08T14:33:30.004Z,2026-01-08T15:40:24.361Z,3400.0,153.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89670008
89669786,failed,redo_instrument_otlp_traffic,push,2026-01-08T14:32:13.706Z,2026-01-08T15:38:54.106Z,3358.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89669786
89669386,failed,main,push,2026-01-08T14:30:18.067Z,2026-01-08T17:31:17.177Z,7845.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89669386
89669298,failed,main,push,2026-01-08T14:29:55.637Z,2026-01-08T16:53:54.758Z,7720.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89669298
89669165,failed,jsgette/bazel_openssl_fips,push,2026-01-08T14:28:54.889Z,2026-01-08T15:47:48.549Z,3027.0,85.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89669165
89667622,failed,main,push,2026-01-08T14:24:51.085Z,2026-01-08T16:53:15.374Z,7779.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89667622
89667250,failed,mq-working-branch-main-3ecbd80,push,2026-01-08T14:21:51.212Z,2026-01-08T14:51:16.941Z,244.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89667250
89666779,failed,blt/tailer-tags-prealloc,push,2026-01-08T14:18:24.256Z,2026-01-08T15:53:02.847Z,4324.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89666779
89666654,failed,revert-44869-backport--to-7.75.x,push,2026-01-08T14:17:30.367Z,2026-01-08T17:07:14.119Z,9247.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89666654
89666648,success,revert-44869-backport--to-7.75.x,push,2026-01-08T14:17:28.549Z,2026-01-08T16:24:17.806Z,6726.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89666648
89666324,failed,7.74.x,push,2026-01-08T14:15:18.838Z,2026-01-08T16:19:49.010Z,6495.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89666324
89666122,failed,refactor_mount_resolver_2,push,2026-01-08T14:13:55.342Z,2026-01-08T15:54:14.039Z,5953.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89666122
89666117,failed,yang.song/OTAGENT-768,push,2026-01-08T14:13:48.432Z,2026-01-08T15:26:21.901Z,4291.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89666117
89665013,failed,dep/crd-argo-flux,push,2026-01-08T14:05:58.159Z,2026-01-08T15:33:33.343Z,5193.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89665013
89663921,success,regis.desgroppes/use-bazel-built-libsqlite3,push,2026-01-08T14:03:04.992Z,2026-01-08T16:01:18.231Z,7009.0,98.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89663921
89662427,canceled,mq-working-branch-main-20cc3bb,push,2026-01-08T13:59:54.494Z,2026-01-08T15:11:07.914Z,3241.0,6.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89662427
89662187,success,mount-resolver-delete-hot-path,push,2026-01-08T13:58:11.781Z,2026-01-08T15:32:34.937Z,5597.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89662187
89662070,success,ecs_gpu_metadata,push,2026-01-08T13:57:34.606Z,2026-01-08T15:37:40.704Z,5954.0,57.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89662070
89661714,success,dependabot/go_modules/google.golang.org/grpc-1.78.0,push,2026-01-08T13:54:36.956Z,2026-01-08T15:55:56.382Z,7206.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661714
89661712,success,dependabot/go_modules/github.com/tinylib/msgp-1.6.3,push,2026-01-08T13:54:36.048Z,2026-01-08T15:45:31.464Z,6586.0,80.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661712
89661703,failed,dependabot/go_modules/k8s.io/kubectl-0.35.0,push,2026-01-08T13:54:33.804Z,2026-01-08T15:34:09.034Z,5916.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661703
89661666,success,louis-cqrl/add-inframode-ad-provider,push,2026-01-08T13:54:16.962Z,2026-01-08T15:24:07.329Z,5334.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661666
89661630,failed,dependabot/go_modules/pkg/trace/google.golang.org/grpc-1.78.0,push,2026-01-08T13:54:03.869Z,2026-01-08T17:10:18.925Z,10651.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661630
89661579,success,dependabot/go_modules/test/fakeintake/github.com/tinylib/msgp-1.6.3,push,2026-01-08T13:53:36.379Z,2026-01-08T15:50:21.189Z,6937.0,73.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661579
89661550,success,dependabot/go_modules/sigs.k8s.io/gateway-api-1.4.1,push,2026-01-08T13:53:20.879Z,2026-01-08T16:11:07.933Z,8210.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661550
89661543,success,dependabot/go_modules/pkg/trace/github.com/shirou/gopsutil/v4-4.25.12,push,2026-01-08T13:53:18.541Z,2026-01-08T15:44:28.222Z,6607.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661543
89661497,success,dependabot/go_modules/pkg/trace/github.com/tinylib/msgp-1.6.3,push,2026-01-08T13:53:02.827Z,2026-01-08T15:34:15.083Z,6016.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661497
89661384,success,kfairise/non-hard-fail-on-upload-errors-windows,api,2026-01-08T13:52:16.154Z,2026-01-08T15:42:22.826Z,6550.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661384
89661238,success,jsgette/sqg_link_prs_in_main,push,2026-01-08T13:50:59.921Z,2026-01-08T14:53:23.712Z,3683.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661238
89661001,failed,sopell/fine-grained-monitor,push,2026-01-08T13:48:56.027Z,2026-01-08T15:29:34.290Z,5975.0,73.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89661001
89660933,failed,baptiste.foy/incident-47784/sysprobe-path,push,2026-01-08T13:48:22.651Z,2026-01-08T17:29:53.020Z,11386.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660933
89660886,canceled,jsgette/sqg_link_prs_in_main,push,2026-01-08T13:48:01.488Z,2026-01-08T14:18:03.150Z,1742.0,88.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660886
89660883,failed,dependabot/go_modules/github.com/tinylib/msgp-1.6.3,push,2026-01-08T13:48:01.283Z,2026-01-08T15:08:57.839Z,4798.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660883
89660875,failed,dependabot/go_modules/k8s.io/kubectl-0.35.0,push,2026-01-08T13:47:57.663Z,2026-01-08T15:25:08.183Z,5772.0,75.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660875
89660873,failed,dependabot/go_modules/google.golang.org/grpc-1.78.0,push,2026-01-08T13:47:57.176Z,2026-01-08T14:42:38.284Z,3220.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660873
89660837,failed,dependabot/go_modules/sigs.k8s.io/gateway-api-1.4.1,push,2026-01-08T13:47:38.481Z,2026-01-08T14:41:55.311Z,3194.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660837
89660817,failed,dependabot/go_modules/test/fakeintake/github.com/tinylib/msgp-1.6.3,push,2026-01-08T13:47:26.828Z,2026-01-08T14:34:17.053Z,2738.0,83.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660817
89660807,failed,dependabot/go_modules/pkg/trace/google.golang.org/grpc-1.78.0,push,2026-01-08T13:47:18.432Z,2026-01-08T14:41:43.216Z,3208.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660807
89660806,failed,dependabot/go_modules/pkg/trace/github.com/shirou/gopsutil/v4-4.25.12,push,2026-01-08T13:47:18.227Z,2026-01-08T14:40:21.468Z,3121.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660806
89660800,failed,dependabot/go_modules/pkg/trace/github.com/tinylib/msgp-1.6.3,push,2026-01-08T13:47:15.870Z,2026-01-08T14:39:12.794Z,3048.0,84.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660800
89660288,success,main,push,2026-01-08T13:43:39.728Z,2026-01-08T15:32:43.277Z,6482.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660288
89660176,canceled,louis-cqrl/add-inframode-ad-provider,push,2026-01-08T13:42:59.907Z,2026-01-08T14:46:39.255Z,3767.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89660176
89659780,success,mq-working-branch-main-c9b690c,push,2026-01-08T13:40:52.347Z,2026-01-08T14:17:46.767Z,2207.0,8.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89659780
89659751,failed,ecs_gpu_metadata,push,2026-01-08T13:40:38.221Z,2026-01-08T14:42:34.821Z,3658.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89659751
89659341,success,mq-working-branch-main-2f6a8aa,push,2026-01-08T13:38:02.481Z,2026-01-08T14:28:06.301Z,2997.0,6.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89659341
89658678,success,mq-working-branch-main-e44b05f,push,2026-01-08T13:34:03.122Z,2026-01-08T14:22:29.111Z,2900.0,7.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89658678
89658157,success,kfairise/non-hard-fail-on-upload-errors-windows,push,2026-01-08T13:31:21.056Z,2026-01-08T14:39:39.033Z,4039.0,71.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89658157
89657685,failed,jsgette/sqg_link_prs_in_main,push,2026-01-08T13:27:57.653Z,2026-01-08T14:07:45.958Z,2142.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89657685
89657548,canceled,baptiste.foy/incident-47784/sysprobe-path,push,2026-01-08T13:26:39.439Z,2026-01-08T14:30:29.700Z,3781.0,61.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89657548
89657546,canceled,louis-cqrl/add-inframode-ad-provider,push,2026-01-08T13:26:39.029Z,2026-01-08T14:24:03.438Z,3390.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89657546
89657374,failed,momar/security-profile-new-lifecycle,push,2026-01-08T13:25:11.553Z,2026-01-08T14:59:38.865Z,5450.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89657374
89657143,success,blt/marshall-strings-no-nil-pack,push,2026-01-08T13:24:25.301Z,2026-01-08T14:43:45.063Z,4703.0,68.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89657143
89656803,success,SINT-4585-update-codescanning-image,push,2026-01-08T13:23:53.059Z,2026-01-08T15:19:50.615Z,6900.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89656803
89656075,failed,7.74.x,push,2026-01-08T13:18:08.789Z,2026-01-08T15:16:10.143Z,7028.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89656075
89655481,failed,main,push,2026-01-08T13:12:32.783Z,2026-01-08T15:04:57.773Z,6602.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89655481
89654671,success,ichinaski/cut-deep-copy,push,2026-01-08T13:07:47.637Z,2026-01-08T14:20:05.513Z,4275.0,70.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89654671
89654200,success,mq-working-branch-main-9dbff34,push,2026-01-08T13:04:51.114Z,2026-01-08T13:42:09.184Z,2232.0,7.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89654200
89653558,failed,regis.desgroppes/extend-bazel-test-scope,push,2026-01-08T13:03:15.611Z,2026-01-08T15:29:30.770Z,8706.0,85.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89653558
89653391,success,vitkyrka/disco-normcore,push,2026-01-08T13:02:49.801Z,2026-01-08T14:42:08.874Z,5899.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89653391
89651967,success,regis.desgroppes/also-print-bazel-test-failures-in-dev,push,2026-01-08T13:00:10.558Z,2026-01-08T15:08:39.447Z,6076.0,74.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89651967
89651526,success,main,push,2026-01-08T12:57:03.278Z,2026-01-08T15:04:09.925Z,7566.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89651526
89651506,failed,main,push,2026-01-08T12:56:48.361Z,2026-01-08T15:13:54.444Z,7970.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89651506
89651054,failed,pgimalac/go-fix-strings,push,2026-01-08T12:53:54.472Z,2026-01-08T15:26:55.921Z,8214.0,53.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89651054
89650940,success,mq-working-branch-7.74.x-ab5f173,push,2026-01-08T12:53:14.823Z,2026-01-08T13:16:17.696Z,1377.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89650940
89649703,failed,kfairise/non-hard-fail-on-upload-errors-windows,push,2026-01-08T12:40:46.776Z,2026-01-08T14:30:11.972Z,6515.0,54.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89649703
89648320,success,mq-working-branch-main-a83c953,push,2026-01-08T12:29:17.569Z,2026-01-08T12:42:47.170Z,803.0,4.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89648320
89648255,success,mq-working-branch-main-51280f1,push,2026-01-08T12:28:18.766Z,2026-01-08T12:55:08.705Z,1604.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89648255
89648199,failed,regis.desgroppes/use-bazel-built-libsqlite3,push,2026-01-08T12:27:24.537Z,2026-01-08T13:44:28.145Z,4561.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89648199
89645855,success,mq-working-branch-main-0276c74,push,2026-01-08T12:21:33.780Z,2026-01-08T13:09:48.951Z,2888.0,21.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89645855
89643400,failed,main,push,2026-01-08T12:08:25.738Z,2026-01-08T13:59:41.099Z,6616.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89643400
89642034,failed,theomagellan/confmap-ensure-default-config,push,2026-01-08T11:52:24.893Z,2026-01-08T13:07:40.894Z,4465.0,57.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89642034
89641637,success,dep/kube_service,push,2026-01-08T11:48:07.373Z,2026-01-08T15:01:06.195Z,6370.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89641637
89641311,success,martavicentenavarro/cel-evaluator-implementation,push,2026-01-08T11:43:44.966Z,2026-01-08T13:47:33.571Z,5953.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89641311
89641096,failed,martavicentenavarro/cel-evaluator-implementation,push,2026-01-08T11:40:13.083Z,2026-01-08T12:20:02.405Z,2341.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89641096
89640936,success,mq-working-branch-main-9ef42c8,push,2026-01-08T11:37:44.817Z,2026-01-08T12:06:59.451Z,1750.0,4.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89640936
89640531,failed,main,push,2026-01-08T11:33:33.104Z,2026-01-08T15:12:15.047Z,10362.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89640531
89639744,success,lebauce/ddtrivy,push,2026-01-08T11:24:15.878Z,2026-01-08T13:26:38.207Z,7284.0,58.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89639744
89639557,failed,theop-dd/suffle-test,push,2026-01-08T11:21:49.588Z,2026-01-08T12:53:32.723Z,5451.0,54.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89639557
89638769,success,paulcacheux/server-queue-opt,push,2026-01-08T11:18:32.717Z,2026-01-08T12:43:24.239Z,5031.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89638769
89637556,failed,guillermo.julian/fix-kernel-pool,push,2026-01-08T11:03:39.020Z,2026-01-08T12:22:19.706Z,4658.0,55.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89637556
89637519,success,guillermo.julian/fix-kernel-pool,push,2026-01-08T11:03:18.370Z,2026-01-08T13:24:24.428Z,4821.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89637519
89637320,failed,7.75.x,push,2026-01-08T11:02:10.223Z,2026-01-08T16:47:02.605Z,9288.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89637320
89637264,success,mq-working-branch-main-8b24fe6,push,2026-01-08T11:01:51.784Z,2026-01-08T11:30:55.978Z,1739.0,4.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89637264
89636776,success,dependabot/github_actions/actions/setup-go-6.0.0,push,2026-01-08T10:58:13.224Z,2026-01-08T12:49:16.307Z,5830.0,68.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89636776
89635971,failed,regis.desgroppes/use-bazel-built-libsqlite3,push,2026-01-08T10:54:22.751Z,2026-01-08T12:40:07.086Z,6285.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89635971
89634913,success,mq-working-branch-7.75.x-c6cb7ee,push,2026-01-08T10:43:31.293Z,2026-01-08T11:00:28.526Z,1010.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89634913
89634895,success,theop-dd/test-increase-max-kprobe,api,2026-01-08T10:43:15.228Z,2026-01-08T12:06:04.002Z,4911.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89634895
89634846,failed,guillermo.julian/test-mig-container-devices,push,2026-01-08T10:42:47.261Z,2026-01-08T13:27:53.335Z,9301.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89634846
89634778,success,victor.sprengel/global-oid-batch-size,push,2026-01-08T10:42:11.795Z,2026-01-08T12:20:21.350Z,5834.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89634778
89634683,failed,guillermo.julian/fix-kernel-pool,push,2026-01-08T10:41:01.214Z,2026-01-08T11:28:04.936Z,2764.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89634683
89633614,failed,theomagellan/confmap-ensure-default-config,push,2026-01-08T10:35:30.944Z,2026-01-08T12:23:07.400Z,5011.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89633614
89632899,failed,dependabot/go_modules/github.com/DataDog/datadog-traceroute-1.0.3,push,2026-01-08T10:28:04.824Z,2026-01-08T14:21:38.852Z,9543.0,57.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632899
89632844,canceled,7.74.0-installer-0.14.0,api,2026-01-08T10:27:22.233Z,2026-01-08T10:29:38.973Z,83.0,59.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632844
89632815,failed,victor.sprengel/global-oid-batch-size,push,2026-01-08T10:27:04.297Z,2026-01-08T11:07:36.243Z,2370.0,72.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632815
89632650,success,cedric.vanrompay/sint-3775-omnibus-use-ci-identity,push,2026-01-08T10:25:21.049Z,2026-01-08T12:09:10.779Z,6174.0,63.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632650
89632620,failed,cedric.vanrompay/sint-3775-omnibus-use-ci-identity,push,2026-01-08T10:25:03.806Z,2026-01-08T10:42:45.690Z,1001.0,69.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632620
89632497,success,main,push,2026-01-08T10:24:03.592Z,2026-01-08T15:11:20.862Z,8541.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632497
89632480,failed,victor.sprengel/global-oid-batch-size,push,2026-01-08T10:23:52.593Z,2026-01-08T10:55:35.705Z,1844.0,65.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632480
89632214,success,regis.desgroppes/tmp,push,2026-01-08T10:21:04.976Z,2026-01-08T11:55:08.562Z,5589.0,68.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89632214
89631860,failed,cedric.vanrompay/sint-3775-omnibus-use-ci-identity,push,2026-01-08T10:17:27.325Z,2026-01-08T11:25:26.934Z,4025.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89631860
89629452,success,yoanngh/backport-44853-to-7.74.x,push,2026-01-08T09:55:04.222Z,2026-01-08T11:18:09.327Z,4927.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89629452
89629239,success,yoanngh/backport-44853-to-7.74.x,push,2026-01-08T09:52:30.383Z,2026-01-08T11:16:45.780Z,4989.0,70.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89629239
89628040,success,jsgette/sqg_relative_impact,push,2026-01-08T09:40:32.247Z,2026-01-08T10:49:14.530Z,4065.0,66.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89628040
89627904,success,mq-working-branch-main-4246ca5,push,2026-01-08T09:38:31.421Z,2026-01-08T10:22:12.253Z,2616.0,5.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89627904
89626274,success,eks-ami-2-1,push,2026-01-08T09:23:19.589Z,2026-01-08T10:50:17.573Z,5163.0,64.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89626274
89626036,success,nschweitzer/ot_agent_standalone,push,2026-01-08T09:21:34.043Z,2026-01-08T10:52:26.954Z,5398.0,62.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89626036
89625557,success,kfairise/always-generate-gitlab-token-trigger-child-pipeline,push,2026-01-08T09:17:36.653Z,2026-01-08T10:12:05.810Z,3210.0,67.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89625557
89625487,success,backport--to-7.75.x,push,2026-01-08T09:16:33.792Z,2026-01-08T10:44:11.473Z,5201.0,54.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89625487
89625476,success,backport--to-7.75.x,push,2026-01-08T09:16:24.515Z,2026-01-08T10:41:52.472Z,5073.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89625476
89625352,failed,theop-dd/test-increase-max-kprobe,push,2026-01-08T09:15:16.979Z,2026-01-08T11:47:54.238Z,6335.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89625352
89625212,failed,kfairise/non-hard-fail-on-upload-errors-windows,push,2026-01-08T09:13:01.684Z,2026-01-08T10:22:01.243Z,4090.0,60.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89625212
89623306,success,main,push,2026-01-08T08:57:54.998Z,2026-01-08T10:20:40.309Z,4910.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89623306
89622622,success,safchain/ns-transition,push,2026-01-08T08:48:54.784Z,2026-01-08T10:16:54.670Z,5218.0,55.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89622622
89622210,success,regis.desgroppes/use-bazel-built-libsqlite3,push,2026-01-08T08:41:29.040Z,2026-01-08T10:11:33.766Z,5351.0,56.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/pipelines/89622210
